"SelectedVars","N","test_auc_mean","test_auc_std","best_nrounds","val_auc","time_secs","Avg_AUC","Max_Diff","MissingValues","UniqueCount"
"GeographicField35B",231,0.950988,0.000258,121,0.951204587962739,26,0.951096293981369,0.00307714986632679,23,25
"GeographicField37A",234,0.95104,0.000266,113,0.951151368991535,26,0.951095684495767,0.00307775935192878,3101,25
"month",289,0.950942,0.000209,121,0.951241149170966,26,0.951091574585483,0.00308186926221332,0,12
"GeographicField33B",227,0.951004,0.000327,121,0.951172253756818,26,0.951088126878409,0.00308531696928704,15,25
"PersonalField28",61,0.951125,0.000201,121,0.951048115037409,25,0.951086557518705,0.00308688632899157,0,7
"GeographicField37B",235,0.950891,0.000143,121,0.951277199668629,26,0.951084099834314,0.00308934401338179,3101,25
"GeographicField21A",202,0.951042,0.000221,133,0.951121133730842,25,0.951081566865421,0.00309187698227531,254285,1
"GeographicField51A",262,0.950964,0.00028,121,0.951192440416042,26,0.951078220208021,0.00309522363967496,1248,25
"GeographicField49B",259,0.950877,0.000331,93,0.951270464805616,25,0.951073732402808,0.00309971144488841,1248,25
"PropertyField11B",130,0.951096,0.000215,133,0.951044540834638,25,0.951070270417319,0.00310317343037714,0,5
"PersonalField63",96,0.951001,0.000197,138,0.951125908074518,25,0.951063454037259,0.00310998981043697,0,7
"GeographicField33A",226,0.950939,0.000308,121,0.951183132720839,26,0.951061066360419,0.00311237748727689,15,25
"GeographicField36B",233,0.950987,0.000299,129,0.951131142809598,26,0.951059071404799,0.00311437244289714,13,25
"PersonalField14",50,0.951051,0.000284,148,0.951057961976647,26,0.951054480988324,0.00311896285937252,0,30
"PropertyField15",134,0.951013,0.00031,121,0.951088289392739,25,0.951050644696369,0.00312279915132685,0,15
"GeographicField29B",219,0.950891,0.000169,117,0.951210199995128,26,0.951050599997564,0.00312284385013217,8,25
"GeographicField61B",283,0.951032,0.000366,121,0.951048065489423,26,0.951040032744711,0.00313341110298471,12,24
"GeographicField58B",277,0.950977,0.000464,121,0.951092387416046,26,0.951034693708023,0.00313875013967302,11,25
"GeographicField58A",276,0.950999,0.000388,121,0.951043952428205,26,0.951021476214103,0.0031519676335936,11,25
"GeographicField54A",268,0.950992,0.000317,121,0.951040168080279,26,0.95101608404014,0.00315735980755649,1544,25
"GeographicField54B",269,0.950972,0.000251,121,0.951026781255552,26,0.950999390627776,0.00317405321992004,1544,25
"SalesField7",29,0.95091,0.000435,144,0.951086185049287,26,0.950998092524644,0.00317535132305269,0,7
"GeographicField4A",169,0.950962,0.000207,121,0.951026942045515,26,0.950994471022757,0.00317897282493895,0,25
"day",290,0.950919,0.000229,122,0.951069008671204,25,0.950994004335602,0.00317943951209443,0,31
"GeographicField29A",218,0.950853,0.000219,119,0.95112838817293,26,0.950990694086465,0.00318274976123134,8,25
"GeographicField4B",170,0.950869,0.000362,122,0.951090704134079,26,0.950979852067039,0.00319359178065681,0,25
"PropertyField2B",121,0.950898,0.000316,117,0.951044157367929,26,0.950971078683965,0.00320236516373151,0,21
"GeographicField31A",222,0.950853,0.000374,118,0.951088735131819,26,0.950970867565909,0.00320257628178688,194,25
"GeographicField31B",223,0.950851,0.000337,118,0.95107983095387,26,0.950965415476935,0.00320802837076106,194,25
"GeographicField57B",275,0.950924,0.000233,122,0.951004525726921,26,0.95096426286346,0.00320918098423573,11,25
"GeographicField57A",274,0.950896,0.000185,129,0.951008469322459,26,0.95095223466123,0.00322120918646662,11,25
"SalesField8",30,0.950791,0.000323,121,0.950755773629965,28,0.950773386814982,0.00340005703271384,0,61530
