"SelectedVars","N","test_auc_mean","test_auc_std","best_nrounds","val_auc","time_secs","Avg_AUC","Max_Diff","MissingValues","UniqueCount"
"GeographicField62B",283,0.956287,0.00052,96,0.95658256993299,34,0.956434784966495,0.00109360805812808,22,18
"GeographicField59A",276,0.956304,0.000693,99,0.956563423395884,35,0.956433711697942,0.001094681326681,2,25
"GeographicField29A",216,0.956038,0.000658,125,0.956828991539461,35,0.956433495769731,0.00109489725489209,8,25
"PropertyField26B",147,0.956078,0.000704,95,0.956786681993685,34,0.956432340996842,0.00109605202778029,60,25
"GeographicField36A",230,0.956235,0.00064,120,0.956628936244217,35,0.956431968122109,0.00109642490251416,13,25
"GeographicField33B",225,0.956239,0.000689,96,0.956619319307887,35,0.956429159653943,0.00109923337067941,15,25
"SalesField7",29,0.956234,0.000663,94,0.956615254059511,34,0.956424627029756,0.00110376599486706,0,7
"SalesField1A",23,0.956174,0.000801,122,0.956670804099581,34,0.956422402049791,0.00110599097483211,0,25
"GeographicField29B",217,0.956218,0.000508,94,0.956623295678357,34,0.956420647839179,0.00110774518544399,8,25
"GeographicField59B",277,0.956271,0.000809,121,0.956531217204993,35,0.956401108602496,0.00112728442212628,2,25
"GeographicField37B",233,0.956032,0.000455,97,0.956766535435555,34,0.956399267717777,0.0011291253068455,3101,25
"GeographicField54B",267,0.956236,0.000621,98,0.956561866586596,35,0.956398933293298,0.00112945973132472,1544,25
"GeographicField39B",237,0.956067,0.000653,141,0.956708424323711,36,0.956387712161856,0.0011406808627672,95,25
"GeographicField51A",260,0.95613,0.00066,92,0.956634062629226,34,0.956382031314613,0.00114636171000959,1248,25
"GeographicField4A",167,0.956093,0.000638,95,0.956620978490639,35,0.95635698924532,0.00117140377930314,0,25
"GeographicField58B",275,0.956158,0.000684,98,0.956549457226028,35,0.956353728613014,0.00117466441160863,11,25
"GeographicField52A",262,0.956111,0.000581,97,0.95659446684785,34,0.956352733423925,0.00117565960069776,1248,25
"GeographicField4B",168,0.956077,0.000575,132,0.956624183493437,35,0.956350591746719,0.00117780127790423,0,25
"GeographicField57B",273,0.956166,0.000517,108,0.956510762948086,35,0.956338381474043,0.00119001155057985,11,25
"GeographicField32B",223,0.956002,0.000633,123,0.956672227495615,35,0.956337113747807,0.0011912792768155,16,25
"GeographicField54A",266,0.9561,0.000651,131,0.95656394721642,35,0.95633197360821,0.00119641941641269,1544,25
"GeographicField61B",281,0.956149,0.000734,94,0.956501936080419,35,0.95632546804021,0.00120292498441321,12,24
"GeographicField57A",272,0.956182,0.000634,122,0.95642166043858,35,0.95630183021929,0.00122656280533284,11,25
"GeographicField58A",274,0.956045,0.000677,141,0.956543379211218,35,0.956294189605609,0.00123420341901359,11,25
"GeographicField31B",221,0.956037,0.00071,96,0.956527582079406,34,0.956282291039703,0.00124610198491959,194,25
"day",288,0.956076,0.00084,95,0.956478327525462,31,0.956277163762731,0.00125122926189158,0,31
"PropertyField2B",119,0.955969,0.000574,142,0.956576069699933,36,0.956272534849967,0.00125585817465623,0,21
"GeographicField31A",220,0.956045,0.000763,121,0.956401051946697,35,0.956223025973348,0.00130536705127438,194,25
"SalesField8",30,0.955666,0.000569,141,0.956487311327217,38,0.956076655663609,0.00145173736101423,0,61530
