"SelectedVars","N","test_auc_mean","test_auc_std","best_nrounds","val_auc","time_secs","Avg_AUC","Max_Diff","MissingValues","UniqueCount"
"GeographicField29A",215,0.957153,0.000478,118,0.957700451735042,34,0.957426725867521,0.000921797144589176,8,25
"PersonalField66",97,0.957259,0.000444,140,0.957593243196136,34,0.957426121598068,0.000922401414042207,0,3
"PersonalField68",99,0.957259,0.000444,140,0.957593243196136,34,0.957426121598068,0.000922401414042207,0,4
"GeographicField39A",235,0.957112,0.000833,131,0.957734559064803,35,0.957423279532402,0.00092524347970846,95,25
"GeographicField52B",262,0.957071,0.000494,140,0.957760910303218,36,0.957415955151609,0.000932567860501332,1248,25
"GeographicField58B",274,0.957257,0.000612,129,0.957564840632543,35,0.957410920316272,0.000937602695838646,11,25
"month",286,0.957151,0.000516,120,0.957663479876192,34,0.957407239938096,0.000941283074014199,0,12
"GeographicField37A",231,0.957107,0.000586,104,0.957705329416153,35,0.957406164708076,0.000942358304033886,3101,25
"SalesField7",29,0.957159,0.000556,117,0.957653212453851,35,0.957406106226925,0.000942416785184697,0,7
"SalesField15",37,0.957291,0.000623,118,0.957520542226754,34,0.957405771113377,0.000942751898733385,0,12
"GeographicField59B",276,0.957252,0.000633,120,0.957551608621173,35,0.957401804310586,0.000946718701523741,2,25
"GeographicField52A",261,0.957083,0.00061,137,0.957717078072643,36,0.957400039036321,0.000948483975788839,1248,25
"GeographicField61B",280,0.957162,0.00047,119,0.957630569409843,35,0.957396284704921,0.000952238307188713,12,24
"GeographicField4A",166,0.957135,0.000594,117,0.957655632207828,35,0.957395316103914,0.000953206908196225,0,25
"GeographicField54B",266,0.957158,0.000568,117,0.957628005831751,34,0.957393002915875,0.000955520096234674,1544,25
"GeographicField54A",265,0.957157,0.000655,117,0.957603374313317,35,0.957380187156659,0.000968335855451641,1544,25
"GeographicField37B",232,0.957092,0.000357,120,0.957645906921427,35,0.957368953460713,0.000979569551396664,3101,25
"day",287,0.957096,0.000612,107,0.957620436364725,31,0.957358218182362,0.000990304829747823,0,31
"GeographicField39B",236,0.957119,0.000656,138,0.957592567646942,35,0.957355783823471,0.00099273918863918,95,25
"GeographicField4B",167,0.957097,0.000517,112,0.957607904580145,35,0.957352452290072,0.000996070722037889,0,25
"GeographicField32A",221,0.957128,0.000535,124,0.957571300571712,34,0.957349650285856,0.000998872726254207,16,25
"GeographicField36A",229,0.957082,0.000592,141,0.957589610962455,36,0.957335805481228,0.00101271753088261,13,25
"GeographicField58A",273,0.957134,0.000529,120,0.9575164978001,35,0.95732524890005,0.00102327411206027,11,25
"GeographicField57A",271,0.957221,0.000564,120,0.957425870677858,35,0.957323435338929,0.0010250876731811,11,25
"GeographicField31B",220,0.957044,0.000665,120,0.957582357677129,35,0.957313178838565,0.00103534417354545,194,25
"PropertyField2B",118,0.957064,0.000525,120,0.957558130832713,35,0.957311065416357,0.00103745759575358,0,21
"GeographicField57B",272,0.957101,0.000605,120,0.957445624900769,35,0.957273312450384,0.00107521056172588,11,25
"GeographicField31A",219,0.957047,0.000707,107,0.957437129252712,35,0.957242064626356,0.00110645838575396,194,25
"SalesField8",30,0.956712,0.000553,146,0.957291691261522,38,0.957001845630761,0.00134667738134908,0,61530
