"SelectedVars","N","test_auc_mean","test_auc_std","best_nrounds","val_auc","time_secs","Avg_AUC","Max_Diff","MissingValues","UniqueCount"
"PersonalField68",102,0.94781,0.000243,77,0.947610066468666,24,0.947710033234333,0.00355908543227268,0,4
"PropertyField10",129,0.947808,0.000228,77,0.947610078421876,24,0.947709039210938,0.00356007945566739,0,5
"GeographicField4B",171,0.947723,0.000216,77,0.9476844266208,25,0.9477037133104,0.00356540535620531,0,25
"GeographicField36A",233,0.947837,0.000231,75,0.947568448473962,25,0.947702724236981,0.00356639442962436,13,25
"GeographicField59B",280,0.947762,0.000287,74,0.947643383344176,25,0.947702691672088,0.0035664269945177,2,25
"PropertyField23",145,0.947721,0.000128,79,0.947682916660387,24,0.947701958330194,0.00356716033641202,0,13
"GeographicField17A",195,0.947782,0.000279,75,0.947618226462856,24,0.947700113231428,0.0035690054351778,2,25
"month",290,0.947716,0.000216,85,0.947677114918977,24,0.947696557459489,0.00357256120711691,0,12
"GeographicField59A",279,0.947823,0.000305,78,0.947569456399529,25,0.947696228199765,0.00357289046684084,2,25
"PersonalField35",69,0.947777,0.000241,75,0.947613328538404,24,0.947695164269202,0.00357395439740338,0,6
"GeographicField21A",203,0.947756,0.000254,85,0.947631193961242,24,0.947693596980621,0.00357552168598441,254285,1
"PropertyField11B",131,0.947786,0.000205,85,0.947599321303487,24,0.947692660651744,0.00357645801486206,0,5
"GeographicField29B",220,0.947686,9e-05,76,0.947697093168191,25,0.947691546584095,0.00357757208251031,8,25
"GeographicField62B",286,0.947816,0.000152,95,0.947565036603503,25,0.947690518301752,0.00357860036485391,22,18
"GeographicField37A",235,0.947727,0.000228,65,0.947627940374427,24,0.947677470187214,0.00359164847939197,3101,25
"SalesField1A",23,0.947792,0.000306,76,0.947557826696764,24,0.947674913348382,0.00359420531822341,0,25
"GeographicField32B",226,0.94774,0.000131,79,0.947590741982956,25,0.947665370991478,0.00360374767512739,16,25
"SalesField7",29,0.94771,0.000241,82,0.947617607980603,24,0.947663803990301,0.00360531467630421,0,7
"GeographicField4A",170,0.947657,0.000201,75,0.947667821104921,25,0.947662410552461,0.00360670811414487,0,25
"GeographicField51A",263,0.947682,0.000176,79,0.947638282600731,25,0.947660141300366,0.00360897736623977,1248,25
"GeographicField29A",219,0.947575,0.000112,79,0.947737276392031,25,0.947656138196016,0.00361298047059,8,25
"GeographicField51B",264,0.947684,0.000138,76,0.947625957105432,25,0.947654978552716,0.00361414011388972,1248,25
"PersonalField18",54,0.947743,0.00022,82,0.947547388266394,24,0.947645194133197,0.00362392453340865,0,61
"GeographicField52A",265,0.947666,0.000132,79,0.94762058490843,25,0.947643292454215,0.00362582621239071,1248,25
"GeographicField37B",236,0.947613,5.6e-05,79,0.947652995075076,25,0.947632997537538,0.00363612112906764,3101,25
"PersonalField17",53,0.947677,0.000297,76,0.947586600966649,24,0.947631800483325,0.00363731818328106,0,66
"GeographicField54B",270,0.947678,0.000161,76,0.947584751882083,25,0.947631375941041,0.00363774272556427,1544,25
"day",291,0.947699,0.000135,75,0.947563525486328,23,0.947631262743164,0.00363785592344179,0,31
"GeographicField31B",224,0.94764,0.000415,78,0.947614956681368,25,0.947627478340684,0.00364164032592151,194,25
"GeographicField57A",275,0.947715,0.000259,70,0.94752835740552,24,0.94762167870276,0.00364743996384564,11,25
"GeographicField61B",284,0.947739,0.000307,77,0.947495548155874,25,0.947617274077937,0.00365184458866863,12,24
"GeographicField58B",278,0.94768,0.000215,79,0.947551471444585,25,0.947615735722293,0.00365338294431294,11,25
"GeographicField31A",223,0.947672,0.000299,75,0.94754824947594,25,0.94761012473797,0.00365899392863556,194,25
"GeographicField58A",277,0.947638,0.000162,88,0.947563589686636,25,0.947600794843318,0.00366832382328741,11,25
"PropertyField2B",122,0.947613,0.000151,83,0.947575670141118,25,0.947594335070559,0.00367478359604645,0,21
"GeographicField54A",269,0.947627,0.000313,75,0.947554474206771,25,0.947590737103385,0.00367838156322009,1544,25
"GeographicField57B",276,0.947688,0.000163,77,0.947483640637359,25,0.947585820318679,0.00368329834792624,11,25
"SalesField8",30,0.947523,0.000312,75,0.947464159795943,26,0.947493579897971,0.00377553876863423,0,61530
