"SelectedVars","N","test_auc_mean","test_auc_std","val_auc","time_secs","TimeTaken","Max_Diff"
"GeographicField43A",240,0.9420995,0.0009205,0.942301584706461,152,3561,0.0053702743183256
"GeographicField17B",193,0.94209875,0.00078275,0.942320789515469,155,3561,0.00535106950931796
"GeographicField49A",252,0.94209725,0.00087725,0.94256563108101,153,3561,0.00510622794377669
"GeographicField53B",261,0.94209725,0.000978,0.94245587284516,154,3561,0.00521598617962693
"GeographicField49B",253,0.94209425,0.0008915,0.942453061912726,153,3561,0.00521879711206141
"PropertyField25",147,0.94209275,0.00086825,0.942384314901544,155,3561,0.00528754412324306
"Field10",4,0.94208325,0.0009055,0.942178640054956,147,3561,0.00549321896983135
"GeographicField22B",200,0.9420825,0.00097225,0.94213922506589,147,3561,0.00553263395889692
"GeographicField50B",255,0.942081,0.00083325,0.942547441620128,154,3561,0.00512441740465908
"GeographicField51A",256,0.94208075,0.000793,0.942358941464678,154,3561,0.00531291756010899
"GeographicField30A",214,0.94207125,0.000892,0.942096746729212,154,3561,0.00557511229557472
"GeographicField50A",254,0.942062,0.00079025,0.942491765444767,152,3561,0.00518009358002025
"Field9",3,0.9420595,0.0008725,0.942210642752075,146,3561,0.0054612162727119
"GeographicField38A",230,0.94205775,0.00089975,0.942057824279902,153,3561,0.00561403474488475
"GeographicField36B",227,0.9420575,0.000879,0.942062255450758,153,3561,0.00560960357402907
"GeographicField43B",241,0.942055,0.000856,0.942135254720223,154,3561,0.00553660430456382
"GeographicField30B",215,0.9420525,0.000901,0.942079748396129,156,3561,0.00559211062865783
"PersonalField62",97,0.94204975,0.00094275,0.942328063140532,143,3561,0.0053437958842546
"GeographicField64",277,0.942049,0.00091075,0.942172801007961,109,3561,0.00549905801682571
"GeographicField19A",195,0.94204825,0.00084325,0.94232275880692,152,3561,0.00534910021786716
"GeographicField20B",198,0.9420475,0.000854,0.94229083317909,153,3561,0.005381025845697
"GeographicField36A",226,0.942047,0.00091175,0.94198424624369,153,3561,0.00568761278109675
"GeographicField2B",166,0.94204675,0.00088075,0.942466263848275,155,3561,0.00520559517651153
"PersonalField42",77,0.94204575,0.0009155,0.942313634313948,141,3561,0.0053582247108388
"PersonalField61",96,0.94203875,0.000918,0.942246565813089,140,3561,0.0054252932116976
"PersonalField63",98,0.9420365,0.0009025,0.942181724850869,142,3561,0.00549013417391786
"GeographicField44B",243,0.94202575,0.00098825,0.941963802108453,155,3561,0.00570805691633369
"PersonalField14",51,0.9420255,0.000894,0.942210032897341,148,3561,0.00546182612744606
"Field6",1,0.94202375,0.00092825,0.942148158693079,145,3561,0.00552370033170779
"PropertyField33",156,0.9420225,0.00095475,0.942394610664562,147,3561,0.00527724836022525
"PropertyField23",144,0.94202175,0.00097725,0.942299170736296,145,3561,0.00537268828849102
"GeographicField2A",165,0.9420215,0.00086425,0.942462361847982,154,3561,0.00520949717680463
"Field11",5,0.94201825,0.0008805,0.942067537661291,147,3561,0.00560432136349587
"GeographicField53A",260,0.942013,0.000907,0.942456090943056,153,3561,0.0052157680817313
"PropertyField29",152,0.9420045,0.0008265,0.942087919861545,143,3561,0.00558393916324151
"GeographicField9A",178,0.94200275,0.00082525,0.942341461050899,149,3561,0.00533039797388846
"PersonalField51",86,0.941996,0.00090425,0.942189437274439,141,3561,0.0054824217503483
"PersonalField52",87,0.94199575,0.000895,0.942240131081699,141,3561,0.00543172794308766
"PropertyField19",139,0.94199125,0.00090775,0.942245277469057,144,3561,0.00542658155573006
"PersonalField60",95,0.9419895,0.000911,0.942266498418389,143,3561,0.00540536060639762
"PersonalField53",88,0.94198325,0.00089275,0.942122887533282,140,3561,0.00554897149150546
"PersonalField5",42,0.94198225,0.0008735,0.942093399541046,145,3561,0.00557845948374081
"GeographicField33A",220,0.941982,0.00084325,0.942255536071085,152,3561,0.00541632295370165
"PersonalField6",43,0.94197625,0.0008655,0.942078251593887,145,3561,0.00559360743089976
"GeographicField55A",264,0.941972,0.00086275,0.942395495925125,153,3561,0.00527636309966228
"PersonalField50",85,0.94196875,0.00089825,0.942129827480614,143,3561,0.00554203154417277
"GeographicField17A",192,0.941965,0.00084125,0.94212842100223,147,3561,0.00554343802255697
"PersonalField41",76,0.9419635,0.00090475,0.942207800008677,140,3561,0.00546405901611025
"PersonalField43",78,0.9419635,0.0009315,0.942232559638537,141,3561,0.00543929938624954
"GeographicField55B",265,0.94196125,0.00084475,0.942374149563478,152,3561,0.00529770946130936
"GeographicField40A",234,0.9419595,0.000757,0.942209994483192,149,3561,0.0054618645415947
"GeographicField38B",231,0.9419575,0.00096225,0.942089790394413,152,3561,0.00558206863037369
"PersonalField59",94,0.9419545,0.0008835,0.942102310514973,142,3561,0.00556954850981373
"GeographicField33B",221,0.941954,0.00089075,0.942215393574918,153,3561,0.00545646544986889
"Field8",2,0.94195025,0.000953,0.942241602194178,151,3561,0.00543025683060883
"GeographicField44A",242,0.94194475,0.0008365,0.942081177624172,151,3561,0.00559068140061458
"PersonalField40",75,0.9419445,0.000861,0.942217843501112,141,3561,0.00545401552367464
"PersonalField39",74,0.94194225,0.0008635,0.942158596063084,142,3561,0.00551326296170274
"PersonalField49",84,0.941939,0.00086325,0.942133429734872,142,3561,0.00553842928991533
"PropertyField4",124,0.9419385,0.00085425,0.942050163139462,143,3561,0.0056216958853248
"GeographicField46A",246,0.9419385,0.000842,0.942132973681328,152,3561,0.00553888534345948
"PropertyField31",154,0.941934,0.0009655,0.942262964316712,147,3561,0.00540889470807504
"PersonalField36",71,0.94193125,0.0008765,0.942072605388811,142,3561,0.00559925363597591
"SalesField13",36,0.94192775,0.0008435,0.942099600124464,143,3561,0.00557225890032342
"PersonalField37",72,0.94192325,0.000888,0.942096591819458,141,3561,0.00557526720532853
"PropertyField30",153,0.9419205,0.0008635,0.942108546090451,145,3561,0.00556331293433621
"PersonalField38",73,0.9419175,0.00089275,0.942120277540101,142,3561,0.0055515814846856
"PersonalField35",70,0.941916,0.000884,0.942049410279986,144,3561,0.00562244874480056
"PropertyField38",160,0.94191525,0.000873,0.942085444631176,143,3561,0.00558641439361141
"GeographicField34B",223,0.94191475,0.00099875,0.942102225782133,152,3561,0.00556963324265358
"PropertyField3",123,0.94191225,0.0008815,0.942096806639861,144,3561,0.00557505238492628
"GeographicField1B",164,0.941911,0.0007885,0.942255121998374,153,3561,0.00541673702641332
